id,astar_1500tr_reg_dep,cr_1500tr_dep,astar_1500tr_reg_arr,cr_1500tr_arr,astar_1500tr_reg_route,cr_1500tr_route,astar_1500tr_reg_traveltime,cr_1500tr_traveltime,same_traveltime?,same_route?
243,249.0,249.0,697.0,697.0,['-E0 -325 -38 -17 25'],['-E0 -325 -38 -17 25'],448.0,448.0,True,True
244,244.0,244.0,465.0,465.0,['117 -38 64 -121 123'],['117 -38 64 -121 123'],221.0,221.0,True,True
245,246.0,246.0,264.0,264.0,['-17'],['-17'],18.0,18.0,True,True
246,246.0,246.0,327.0,327.0,['-E1 -116'],['-E1 -116'],81.0,81.0,True,True
247,254.0,254.0,337.0,337.0,['-38 -17 25 138'],['-38 -17 25 138'],83.0,83.0,True,True
248,248.0,248.0,370.0,370.0,['-9 9 17 -13'],['-9 9 17 -13'],122.0,122.0,True,True
249,249.0,249.0,398.0,398.0,['-E4 -11 9 25 126 -125'],['-E4 -11 9 25 126 -125'],149.0,149.0,True,True
250,250.0,250.0,393.0,393.0,['125 -126 126 -125 123 -E1 -116'],['125 -126 126 -125 123 -E1 -116'],143.0,143.0,True,True
251,251.0,251.0,339.0,339.0,['-9 3 15 119'],['-9 3 15 119'],88.0,88.0,True,True
252,252.0,252.0,376.0,376.0,['-116 -17 25 126'],['-116 -17 25 126'],124.0,124.0,True,True
253,254.0,254.0,471.0,471.0,['-126 -25 17 38 319 -E3'],['-126 -25 17 38 319 -E3'],217.0,217.0,True,True
254,255.0,255.0,357.0,357.0,['-117 -15 -3 7 -7'],['-117 -15 -3 7 -7'],102.0,102.0,True,True
255,255.0,255.0,631.0,631.0,['-17 19 123 -E0 -325'],['-17 19 123 -E0 -325'],376.0,376.0,True,True
256,257.0,257.0,385.0,385.0,['3 -3 7 -7'],['3 -3 7 -7'],128.0,128.0,True,True
257,257.0,257.0,462.0,462.0,['25 -25 17 38 325'],['25 -25 17 38 325'],205.0,205.0,True,True
258,258.0,258.0,337.0,337.0,['-25 17 64 -121'],['-25 17 64 -121'],79.0,79.0,True,True
259,259.0,259.0,658.0,658.0,['-116 -13 15 117'],['-116 -13 15 117'],399.0,399.0,True,True
260,260.0,260.0,454.0,454.0,['E5 -138 -25 17 38 -38'],['E5 -138 -25 17 38 -38'],194.0,194.0,True,True
261,261.0,261.0,513.0,513.0,['13 116 -313 313'],['13 116 -313 313'],252.0,252.0,True,True
262,264.0,264.0,387.0,387.0,['13 -17 25'],['13 -17 25'],123.0,123.0,True,True
263,263.0,263.0,444.0,444.0,['E3 -319 -117 -15'],['E3 -319 -117 -15'],181.0,181.0,True,True
264,264.0,264.0,359.0,359.0,['-116 -13'],['-116 -13'],95.0,95.0,True,True
265,273.0,273.0,346.0,346.0,['-125 125 -126 138'],['-125 125 -126 138'],73.0,73.0,True,True
266,266.0,266.0,780.0,780.0,['119 -119 117 -38 -17'],['119 -119 117 -38 -17'],514.0,514.0,True,True
267,267.0,267.0,338.0,338.0,['15 -15 -3 3'],['15 -15 -3 3'],71.0,71.0,True,True
268,268.0,268.0,347.0,347.0,['-138 126 -125 123'],['-138 126 -125 123'],79.0,79.0,True,True
269,269.0,269.0,336.0,336.0,['25 126 -125'],['25 126 -125'],67.0,67.0,True,True
270,270.0,270.0,2862.0,2862.0,['325 -325 -117 -15 -3 11 E4'],['325 -325 -117 -15 -3 11 E4'],2592.0,2592.0,True,True
271,271.0,271.0,346.0,346.0,['-123 123 -E1 -116'],['-123 123 -E1 -116'],75.0,75.0,True,True
272,272.0,272.0,354.0,354.0,['-319 -38 -17 25 138'],['-319 -38 -17 25 138'],82.0,82.0,True,True
273,273.0,273.0,368.0,368.0,['E3 -319 -38 -17 -9'],['E3 -319 -38 -17 -9'],95.0,95.0,True,True
274,274.0,274.0,333.0,333.0,['17 64 -121'],['17 64 -121'],59.0,59.0,True,True
275,275.0,275.0,437.0,437.0,['15 -15 -3 9 19 125'],['15 -15 -3 9 19 125'],162.0,162.0,True,True
276,276.0,276.0,383.0,383.0,['-123 -19 -9 3'],['-123 -19 -9 3'],107.0,107.0,True,True
277,277.0,277.0,432.0,432.0,['38 -38 64 -121 123'],['38 -38 64 -121 123'],155.0,155.0,True,True
278,278.0,278.0,371.0,371.0,['-125 -19 -9 7 E5'],['-125 -19 -9 7 E5'],93.0,93.0,True,True
279,279.0,279.0,678.0,678.0,['313 E1 -E0 -325 -38'],['313 E1 -E0 -325 -38'],399.0,399.0,True,True
280,280.0,280.0,559.0,559.0,['-E1 -313 -117 -15 -3 7 -7'],['-E1 -313 -117 -15 -3 7 -7'],279.0,279.0,True,True
281,281.0,281.0,375.0,375.0,['11 E4 E3 -319 -38'],['11 E4 E3 -319 -38'],94.0,94.0,True,True
282,283.0,283.0,395.0,395.0,['38 325'],['38 325'],112.0,112.0,True,True
283,283.0,283.0,710.0,710.0,['-123 123 -E1 -313 -117 119 E3'],['-123 123 -E1 -313 -117 119 E3'],427.0,427.0,True,True
284,284.0,284.0,532.0,532.0,['126 -125 123 -E1 -313 325'],['126 -125 123 -E1 -313 325'],248.0,248.0,True,True
285,286.0,286.0,380.0,380.0,['17 64 -121 123 -E1'],['17 64 -121 123 -E1'],94.0,94.0,True,True
286,286.0,286.0,411.0,411.0,['19 -19 -9 11 E4'],['19 -19 -9 11 E4'],125.0,125.0,True,True
287,288.0,288.0,476.0,476.0,['-3 9 17 38 319'],['-3 9 17 38 319'],188.0,188.0,True,True
288,399.0,399.0,827.0,827.0,['117 -38 -17 25 138 -E5'],['117 -38 -17 25 138 -E5'],428.0,428.0,True,True
289,289.0,289.0,496.0,496.0,['-E1 -313 -38 -17 19'],['-E1 -313 -38 -17 19'],207.0,207.0,True,True
290,291.0,291.0,457.0,457.0,['-3 9 17 38'],['-3 9 17 38'],166.0,166.0,True,True
291,291.0,291.0,701.0,701.0,['325 -325 -38 64 -121'],['325 -325 -38 64 -121'],410.0,410.0,True,True
292,292.0,292.0,363.0,363.0,['7 E5 -138 -25'],['7 E5 -138 -25'],71.0,71.0,True,True
293,293.0,293.0,453.0,453.0,['-E4 -11 9 19 123'],['-E4 -11 9 19 123'],160.0,160.0,True,True
294,296.0,296.0,567.0,567.0,['-7 9 19 123 -E1 -116'],['-7 9 19 123 -E1 -116'],271.0,271.0,True,True
295,295.0,295.0,528.0,528.0,['38 -117 -15 -3 7 E5 -138'],['38 -117 -15 -3 7 E5 -138'],233.0,233.0,True,True
296,297.0,297.0,449.0,449.0,['-17 17 38 319'],['-17 17 38 319'],152.0,152.0,True,True
297,297.0,297.0,397.0,397.0,['-38 -13 -3 7'],['-38 -13 -3 7'],100.0,100.0,True,True
298,298.0,298.0,353.0,353.0,['15 -15 -3'],['15 -15 -3'],55.0,55.0,True,True
299,299.0,299.0,375.0,375.0,['-11 11 E4 E3'],['-11 11 E4 E3'],76.0,76.0,True,True
300,300.0,300.0,404.0,404.0,['-121 -19 17'],['-121 -19 17'],104.0,104.0,True,True
301,301.0,301.0,432.0,432.0,['-E5 -7 9 25'],['-E5 -7 9 25'],131.0,131.0,True,True
302,304.0,304.0,477.0,477.0,['15 -15 -3 9 25 126'],['15 -15 -3 9 25 126'],173.0,173.0,True,True
303,304.0,304.0,474.0,474.0,['-E5 -7 9 17 38 313'],['-E5 -7 9 17 38 313'],170.0,170.0,True,True
304,304.0,304.0,384.0,384.0,['-123 121 -64 -17'],['-123 121 -64 -17'],80.0,80.0,True,True
305,307.0,307.0,380.0,380.0,['15 119 E3 -319'],['15 119 E3 -319'],73.0,73.0,True,True
306,318.0,318.0,441.0,441.0,['121 -64 -13 15 119 -E4'],['121 -64 -13 15 119 -E4'],123.0,123.0,True,True
307,307.0,307.0,378.0,378.0,['116 E1 -E0'],['116 E1 -E0'],71.0,71.0,True,True
308,311.0,311.0,768.0,768.0,['25 126 -125 123 -E0 -325'],['25 126 -125 123 -E0 -325'],457.0,457.0,True,True
309,310.0,310.0,357.0,357.0,['15 -15 -3'],['15 -15 -3'],47.0,47.0,True,True
310,310.0,310.0,416.0,416.0,['-25 25 126 -125'],['-25 25 126 -125'],106.0,106.0,True,True
311,329.0,329.0,457.0,457.0,['-15 -3 7 E5 -138 126 -125'],['-15 -3 7 E5 -138 126 -125'],128.0,128.0,True,True
312,313.0,313.0,2078.0,2078.0,['116 -313 -117 -15 -3 3'],['116 -313 -117 -15 -3 3'],1765.0,1765.0,True,True
313,313.0,313.0,395.0,395.0,['-138 -25 17 -17'],['-138 -25 17 -17'],82.0,82.0,True,True
314,314.0,314.0,436.0,436.0,['-E5 -7 9 19'],['-E5 -7 9 19'],122.0,122.0,True,True
315,315.0,315.0,463.0,463.0,['E4 E3 -319 -38 116'],['E4 E3 -319 -38 116'],148.0,148.0,True,True
316,317.0,317.0,519.0,519.0,['-313 313 E1 -123'],['-313 313 E1 -123'],202.0,202.0,True,True
317,332.0,332.0,478.0,478.0,['-15 -3 9 19 -19'],['-15 -3 9 19 -19'],146.0,146.0,True,True
318,318.0,318.0,410.0,410.0,['-138 -25 -9 11 -11'],['-138 -25 -9 11 -11'],92.0,92.0,True,True
319,320.0,320.0,1378.0,1378.0,['116 -313 -117 -15 -3'],['116 -313 -117 -15 -3'],1058.0,1058.0,True,True
320,320.0,320.0,660.0,660.0,['E4 -119 117'],['E4 -119 117'],340.0,340.0,True,True
321,322.0,322.0,589.0,589.0,['15 -15 -3 9 25 126 -125'],['15 -15 -3 9 25 126 -125'],267.0,267.0,True,True
322,322.0,322.0,426.0,426.0,['64 -121 125 -126 138 -E5'],['64 -121 125 -126 138 -E5'],104.0,104.0,True,True
323,323.0,323.0,483.0,483.0,['7 -7 3 15 119'],['7 -7 3 15 119'],160.0,160.0,True,True
324,324.0,324.0,616.0,616.0,['-E4 -11 9 19 123 -E1'],['-E4 -11 9 19 123 -E1'],292.0,292.0,True,True
325,330.0,330.0,481.0,481.0,['-138 -25 17 38 -117'],['-138 -25 17 38 -117'],151.0,151.0,True,True
326,326.0,326.0,832.0,832.0,['E1 -E0 -325 -117 119 -E4'],['E1 -E0 -325 -117 119 -E4'],506.0,506.0,True,True
327,327.0,327.0,468.0,468.0,['325 E0 -123 -19 -9'],['325 E0 -123 -19 -9'],141.0,141.0,True,True
328,330.0,330.0,364.0,364.0,['-121 125'],['-121 125'],34.0,34.0,True,True
329,329.0,329.0,898.0,898.0,['-117 -15 13 -13'],['-117 -15 13 -13'],569.0,569.0,True,True
330,331.0,331.0,404.0,404.0,['119 E3 -319'],['119 E3 -319'],73.0,73.0,True,True
331,331.0,331.0,396.0,396.0,['E5 -138 126 -125'],['E5 -138 126 -125'],65.0,65.0,True,True
332,336.0,336.0,573.0,573.0,['3 -3 9 19 123'],['3 -3 9 19 123'],237.0,237.0,True,True
333,333.0,333.0,441.0,441.0,['313 E1 -123 -19'],['313 E1 -123 -19'],108.0,108.0,True,True
334,334.0,334.0,590.0,590.0,['116 -313 319 -E3'],['116 -313 319 -E3'],256.0,256.0,True,True
335,335.0,335.0,526.0,526.0,['-E1 -313 -38 64'],['-E1 -313 -38 64'],191.0,191.0,True,True
336,336.0,336.0,492.0,492.0,['E5 -138 -25 17 38 319 -319'],['E5 -138 -25 17 38 319 -319'],156.0,156.0,True,True
337,337.0,337.0,434.0,434.0,['125 -126 126 -125 123'],['125 -126 126 -125 123'],97.0,97.0,True,True
338,338.0,338.0,578.0,578.0,['19 121 -64 -13 15 119 E3'],['19 121 -64 -13 15 119 E3'],240.0,240.0,True,True
339,339.0,339.0,356.0,356.0,['-17'],['-17'],17.0,17.0,True,True
340,341.0,341.0,368.0,368.0,['13 -13'],['13 -13'],27.0,27.0,True,True
341,354.0,354.0,459.0,459.0,['-138 -25 17 64 -121'],['-138 -25 17 64 -121'],105.0,105.0,True,True
342,342.0,342.0,494.0,494.0,['-11 11 E4 E3 -319 319 -E3'],['-11 11 E4 E3 -319 319 -E3'],152.0,152.0,True,True
343,345.0,345.0,507.0,507.0,['123 -E1 -313'],['123 -E1 -313'],162.0,162.0,True,True
344,344.0,344.0,458.0,458.0,['-19 17'],['-19 17'],114.0,114.0,True,True
345,345.0,345.0,484.0,484.0,['15 119 E3 -319 319 -E3'],['15 119 E3 -319 319 -E3'],139.0,139.0,True,True
346,348.0,348.0,487.0,487.0,['15 119 E3 -319 325 E0'],['15 119 E3 -319 325 E0'],139.0,139.0,True,True
347,347.0,347.0,435.0,435.0,['313 E1 -123 125'],['313 E1 -123 125'],88.0,88.0,True,True
348,348.0,348.0,401.0,401.0,['13 116 E1'],['13 116 E1'],53.0,53.0,True,True
349,351.0,351.0,1623.0,1623.0,['-E0 -325 -117 117'],['-E0 -325 -117 117'],1272.0,1272.0,True,True
350,350.0,350.0,577.0,577.0,['126 -125 123 -E1 -313 325 E0'],['126 -125 123 -E1 -313 325 E0'],227.0,227.0,True,True
351,351.0,351.0,726.0,726.0,['325 -325 -117 119 -119'],['325 -325 -117 119 -119'],375.0,375.0,True,True
352,353.0,353.0,507.0,507.0,['-13 15 119 E3 -319'],['-13 15 119 E3 -319'],154.0,154.0,True,True
353,353.0,353.0,486.0,486.0,['25 -25 17 -13 15 119'],['25 -25 17 -13 15 119'],133.0,133.0,True,True
354,354.0,354.0,602.0,602.0,['-313 -38 -17 25 126 -125'],['-313 -38 -17 25 126 -125'],248.0,248.0,True,True
355,355.0,355.0,368.0,368.0,['15'],['15'],13.0,13.0,True,True
356,356.0,356.0,506.0,506.0,['E1 -123 -19 -9 11'],['E1 -123 -19 -9 11'],150.0,150.0,True,True
357,357.0,357.0,593.0,593.0,['-E5 -7 9 17 64 -121'],['-E5 -7 9 17 64 -121'],236.0,236.0,True,True
358,358.0,358.0,660.0,660.0,['-117 -15 -3 9 19 123 -E1'],['-117 -15 -3 9 19 123 -E1'],302.0,302.0,True,True
359,359.0,359.0,745.0,745.0,['-325 -38 -17 25 -25'],['-325 -38 -17 25 -25'],386.0,386.0,True,True
360,360.0,360.0,592.0,592.0,['-121 121 -64 -13 15 119 E3'],['-121 121 -64 -13 15 119 E3'],232.0,232.0,True,True
361,361.0,361.0,518.0,518.0,['38 -38 64 -121 121'],['38 -38 64 -121 121'],157.0,157.0,True,True
362,362.0,362.0,513.0,513.0,['E3 -319 -117 -15 -3 7 E5'],['E3 -319 -117 -15 -3 7 E5'],151.0,151.0,True,True
363,364.0,364.0,466.0,466.0,['138 -E5 -7 3 -3'],['138 -E5 -7 3 -3'],102.0,102.0,True,True
364,364.0,364.0,615.0,615.0,['-117 -15 -3 9 25'],['-117 -15 -3 9 25'],251.0,251.0,True,True
365,365.0,365.0,584.0,584.0,['-E4 -11 3 13'],['-E4 -11 3 13'],219.0,219.0,True,True
366,366.0,366.0,472.0,472.0,['E0 -123 125 -126 138 -138'],['E0 -123 125 -126 138 -138'],106.0,106.0,True,True
367,367.0,367.0,516.0,516.0,['121 -64 -17 25 126'],['121 -64 -17 25 126'],149.0,149.0,True,True
368,368.0,368.0,603.0,603.0,['-E5 -7 9 17 64 -121'],['-E5 -7 9 17 64 -121'],235.0,235.0,True,True
369,369.0,369.0,776.0,776.0,['-38 116 -313 325 -325'],['-38 116 -313 325 -325'],407.0,407.0,True,True
370,370.0,370.0,466.0,466.0,['138 -138 -25 17 64'],['138 -138 -25 17 64'],96.0,96.0,True,True
371,371.0,371.0,1308.0,1308.0,['-325 -38 -13 15'],['-325 -38 -13 15'],937.0,937.0,True,True
372,374.0,374.0,714.0,714.0,['-313 -117 119 E3'],['-313 -117 119 E3'],340.0,340.0,True,True
373,375.0,375.0,780.0,780.0,['319 -E3 -119 117'],['319 -E3 -119 117'],405.0,405.0,True,True
374,374.0,374.0,595.0,595.0,['-E3 -119 119 E3 -319'],['-E3 -119 119 E3 -319'],221.0,221.0,True,True
375,380.0,380.0,2865.0,2865.0,['-325 -117 -15 -3 11 E4'],['-325 -117 -15 -3 11 E4'],2485.0,2485.0,True,True
376,376.0,376.0,418.0,418.0,['-9 11'],['-9 11'],42.0,42.0,True,True
377,377.0,377.0,893.0,893.0,['E5 -138 -25 17 -13 13'],['E5 -138 -25 17 -13 13'],516.0,516.0,True,True
378,413.0,413.0,773.0,773.0,['117 313 E1 -E0'],['117 313 E1 -E0'],360.0,360.0,True,True
379,379.0,379.0,500.0,500.0,['-15 13 64 -121 121 -64'],['-15 13 64 -121 121 -64'],121.0,121.0,True,True
380,380.0,380.0,473.0,473.0,['25 126 -125 125'],['25 126 -125 125'],93.0,93.0,True,True
381,381.0,381.0,429.0,429.0,['3 15 -15'],['3 15 -15'],48.0,48.0,True,True
382,418.0,418.0,747.0,747.0,['117 313 E1'],['117 313 E1'],329.0,329.0,True,True
383,384.0,384.0,557.0,557.0,['-E1 -116 -13 15'],['-E1 -116 -13 15'],173.0,173.0,True,True
384,386.0,386.0,517.0,517.0,['-125 -19 -9 11 E4'],['-125 -19 -9 11 E4'],131.0,131.0,True,True
385,387.0,387.0,476.0,476.0,['123 -123 -19'],['123 -123 -19'],89.0,89.0,True,True
386,386.0,386.0,778.0,778.0,['-13 15 117'],['-13 15 117'],392.0,392.0,True,True
387,422.0,422.0,777.0,777.0,['117 313 E1 -123'],['117 313 E1 -123'],355.0,355.0,True,True
388,388.0,388.0,579.0,579.0,['E5 -138 -25 17 116 -313 325 E0'],['E5 -138 -25 17 116 -313 325 E0'],191.0,191.0,True,True
389,390.0,390.0,562.0,562.0,['-E3 -E4 -11 7 E5 -138 126 -125'],['-E3 -E4 -11 7 E5 -138 126 -125'],172.0,172.0,True,True
390,390.0,390.0,530.0,530.0,['325 E0 -123 125 -126 138 -E5'],['325 E0 -123 125 -126 138 -E5'],140.0,140.0,True,True
391,392.0,392.0,452.0,452.0,['17 -13 -3 11'],['17 -13 -3 11'],60.0,60.0,True,True
392,392.0,392.0,587.0,587.0,['-3 9 17 38'],['-3 9 17 38'],195.0,195.0,True,True
393,393.0,393.0,520.0,520.0,['E4 E3 -319 -38 -17 25 -25'],['E4 E3 -319 -38 -17 25 -25'],127.0,127.0,True,True
394,427.0,427.0,2130.0,2130.0,['117 -38 -13 -3 7 -7'],['117 -38 -13 -3 7 -7'],1703.0,1703.0,True,True
395,395.0,395.0,512.0,512.0,['E0 -123 -19 -9 11'],['E0 -123 -19 -9 11'],117.0,117.0,True,True
396,396.0,396.0,504.0,504.0,['7 E5 -138 -25 17 64'],['7 E5 -138 -25 17 64'],108.0,108.0,True,True
397,401.0,401.0,509.0,509.0,['-3 11 E4 E3 -319 313'],['-3 11 E4 E3 -319 313'],108.0,108.0,True,True
398,398.0,398.0,804.0,804.0,['-E0 -325 313 E1'],['-E0 -325 313 E1'],406.0,406.0,True,True
399,401.0,401.0,509.0,509.0,['11 E4 E3 -319 325'],['11 E4 E3 -319 325'],108.0,108.0,True,True
400,456.0,456.0,621.0,621.0,['-313 319 -319'],['-313 319 -319'],165.0,165.0,True,True
401,402.0,402.0,583.0,583.0,['121 -64 -13 -3 7 E5'],['121 -64 -13 -3 7 E5'],181.0,181.0,True,True
402,402.0,402.0,1207.0,1207.0,['-E5 -7 3 13 -13'],['-E5 -7 3 13 -13'],805.0,805.0,True,True
403,430.0,430.0,1369.0,1369.0,['117 -38'],['117 -38'],939.0,939.0,True,True
404,674.0,674.0,785.0,785.0,['117'],['117'],111.0,111.0,True,True
405,405.0,405.0,1304.0,1304.0,['-E3 -119 119 E3 -319 325 -325'],['-E3 -119 119 E3 -319 325 -325'],899.0,899.0,True,True
406,406.0,406.0,435.0,435.0,['-15 15'],['-15 15'],29.0,29.0,True,True
407,407.0,407.0,591.0,591.0,['119 E3 -319 -38 64 -121 -19'],['119 E3 -319 -38 64 -121 -19'],184.0,184.0,True,True
408,408.0,408.0,689.0,689.0,['3 13 38 -117'],['3 13 38 -117'],281.0,281.0,True,True
409,409.0,409.0,464.0,464.0,['25 -25 17'],['25 -25 17'],55.0,55.0,True,True
410,412.0,412.0,564.0,564.0,['319 -E3 -E4 -11 7 -7'],['319 -E3 -E4 -11 7 -7'],152.0,152.0,True,True
411,411.0,411.0,483.0,483.0,['13 38 325'],['13 38 325'],72.0,72.0,True,True
412,412.0,412.0,584.0,584.0,['E4 E3 -319 -38 -17 25 138 -E5'],['E4 E3 -319 -38 -17 25 138 -E5'],172.0,172.0,True,True
413,413.0,413.0,620.0,620.0,['-116 -13 -3 11'],['-116 -13 -3 11'],207.0,207.0,True,True
414,416.0,416.0,511.0,511.0,['121 -64 64'],['121 -64 64'],95.0,95.0,True,True
415,415.0,415.0,545.0,545.0,['7 E5 -138 126 -125 123 -E1'],['7 E5 -138 126 -125 123 -E1'],130.0,130.0,True,True
416,419.0,419.0,601.0,601.0,['116 -313 319 -E3'],['116 -313 319 -E3'],182.0,182.0,True,True
417,417.0,417.0,472.0,472.0,['19 123 -E0'],['19 123 -E0'],55.0,55.0,True,True
418,418.0,418.0,580.0,580.0,['13 -13'],['13 -13'],162.0,162.0,True,True
419,419.0,419.0,513.0,513.0,['-E4 -11 11 E4'],['-E4 -11 11 E4'],94.0,94.0,True,True
420,420.0,420.0,536.0,536.0,['-38 -13 15'],['-38 -13 15'],116.0,116.0,True,True
421,421.0,421.0,594.0,594.0,['13 38'],['13 38'],173.0,173.0,True,True
422,423.0,423.0,437.0,437.0,['64'],['64'],14.0,14.0,True,True
423,423.0,423.0,1126.0,1126.0,['-7 11 E4 E3 -319 325 -325'],['-7 11 E4 E3 -319 325 -325'],703.0,703.0,True,True
424,425.0,425.0,523.0,523.0,['17 -13 -3 3'],['17 -13 -3 3'],98.0,98.0,True,True
425,425.0,425.0,753.0,753.0,['7 E5 -138 126 -125 123 -E1 -116'],['7 E5 -138 126 -125 123 -E1 -116'],328.0,328.0,True,True
426,427.0,427.0,1571.0,1571.0,['-119 -15 13 -17 25 126'],['-119 -15 13 -17 25 126'],1144.0,1144.0,True,True
427,427.0,427.0,548.0,548.0,['E0 -123 -19 -9 7 E5'],['E0 -123 -19 -9 7 E5'],121.0,121.0,True,True
428,428.0,428.0,526.0,526.0,['25 126 -125 123 -E1'],['25 126 -125 123 -E1'],98.0,98.0,True,True
429,429.0,429.0,518.0,518.0,['-123 125 -126 126'],['-123 125 -126 126'],89.0,89.0,True,True
430,430.0,430.0,567.0,567.0,['7 E5 -138 126 -125 123 -E1'],['7 E5 -138 126 -125 123 -E1'],137.0,137.0,True,True
431,431.0,431.0,601.0,601.0,['15 -15 -3 9'],['15 -15 -3 9'],170.0,170.0,True,True
432,432.0,432.0,624.0,624.0,['-117 119 E3 -319 313'],['-117 119 E3 -319 313'],192.0,192.0,True,True
433,491.0,491.0,624.0,624.0,['-313 -38 -13 -3 7 -7'],['-313 -38 -13 -3 7 -7'],133.0,133.0,True,True
434,435.0,435.0,536.0,536.0,['-126 -25 17 116'],['-126 -25 17 116'],101.0,101.0,True,True
435,439.0,439.0,610.0,610.0,['119 E3 -319 313'],['119 E3 -319 313'],171.0,171.0,True,True
436,438.0,438.0,551.0,551.0,['-138 -25 17 64 -121'],['-138 -25 17 64 -121'],113.0,113.0,True,True
437,439.0,439.0,571.0,571.0,['7 E5 -138 126 -125 125'],['7 E5 -138 126 -125 125'],132.0,132.0,True,True
438,438.0,438.0,534.0,534.0,['-25 17 38 325 E0'],['-25 17 38 325 E0'],96.0,96.0,True,True
439,439.0,439.0,657.0,657.0,['-126 -25 17 38 319 -E3'],['-126 -25 17 38 319 -E3'],218.0,218.0,True,True
440,441.0,441.0,461.0,461.0,['-25'],['-25'],20.0,20.0,True,True
441,441.0,441.0,611.0,611.0,['-11 11 E4 E3 -319 319'],['-11 11 E4 E3 -319 319'],170.0,170.0,True,True
442,442.0,442.0,627.0,627.0,['9 25 138'],['9 25 138'],185.0,185.0,True,True
443,446.0,446.0,2929.0,2929.0,['-13 13 64 -121 123 -E1'],['-13 13 64 -121 123 -E1'],2483.0,2483.0,True,True
444,444.0,444.0,515.0,515.0,['-38 64 -121 121'],['-38 64 -121 121'],71.0,71.0,True,True
445,447.0,447.0,534.0,534.0,['126 -125 123 -E0'],['126 -125 123 -E0'],87.0,87.0,True,True
446,448.0,448.0,496.0,496.0,['-25 17 38'],['-25 17 38'],48.0,48.0,True,True
447,452.0,452.0,531.0,531.0,['-15 -3 7 -7'],['-15 -3 7 -7'],79.0,79.0,True,True
448,448.0,448.0,2187.0,2187.0,['-E5 -7 3 13 64 -121 -19'],['-E5 -7 3 13 64 -121 -19'],1739.0,1739.0,True,True
449,475.0,475.0,709.0,709.0,['119 E3 -319 -38 64 -121 121'],['119 E3 -319 -38 64 -121 121'],234.0,234.0,True,True
450,450.0,450.0,552.0,552.0,['E5 -138 -25 17 116 -313'],['E5 -138 -25 17 116 -313'],102.0,102.0,True,True
451,452.0,452.0,1351.0,1351.0,['E4 -119 -15 13'],['E4 -119 -15 13'],899.0,899.0,True,True
452,457.0,457.0,540.0,540.0,['-3 3 15 119'],['-3 3 15 119'],83.0,83.0,True,True
453,456.0,456.0,1416.0,1416.0,['15 -15 13 -17 25'],['15 -15 13 -17 25'],960.0,960.0,True,True
454,454.0,454.0,1303.0,1303.0,['-117 -15 13 64 -121 123'],['-117 -15 13 64 -121 123'],849.0,849.0,True,True
455,455.0,455.0,599.0,599.0,['-E5 -7 9'],['-E5 -7 9'],144.0,144.0,True,True
456,494.0,494.0,582.0,582.0,['-313 319'],['-313 319'],88.0,88.0,True,True
457,457.0,457.0,534.0,534.0,['123 -123 121 -64'],['123 -123 121 -64'],77.0,77.0,True,True
458,462.0,462.0,527.0,527.0,['126 -125 125'],['126 -125 125'],65.0,65.0,True,True
459,460.0,460.0,562.0,562.0,['138 -138 -25 17'],['138 -138 -25 17'],102.0,102.0,True,True
460,464.0,464.0,1216.0,1216.0,['13 38'],['13 38'],752.0,752.0,True,True
461,461.0,461.0,603.0,603.0,['125 -126 -25 -9 9'],['125 -126 -25 -9 9'],142.0,142.0,True,True
462,469.0,469.0,640.0,640.0,['126 -125 121 -64 38 319 -319'],['126 -125 121 -64 38 319 -319'],171.0,171.0,True,True
463,464.0,464.0,624.0,624.0,['-E1 -116 64 -121 121'],['-E1 -116 64 -121 121'],160.0,160.0,True,True
464,464.0,464.0,556.0,556.0,['19 121 -64 64 -121'],['19 121 -64 64 -121'],92.0,92.0,True,True
465,497.0,497.0,581.0,581.0,['-313 -38 -17 25'],['-313 -38 -17 25'],84.0,84.0,True,True
466,471.0,471.0,578.0,578.0,['-138 -25 19 125 -126'],['-138 -25 19 125 -126'],107.0,107.0,True,True
467,678.0,678.0,3229.0,3229.0,['117 -38 -17 -9 11 E4'],['117 -38 -17 -9 11 E4'],2551.0,2551.0,True,True
468,469.0,469.0,693.0,693.0,['116 E1 -123 121 -64 38 325 E0'],['116 E1 -123 121 -64 38 325 E0'],224.0,224.0,True,True
469,469.0,469.0,610.0,610.0,['325 E0 -123 125 -126 -25'],['325 E0 -123 125 -126 -25'],141.0,141.0,True,True
470,472.0,472.0,619.0,619.0,['325 E0 -123 125 -126 138 -E5'],['325 E0 -123 125 -126 138 -E5'],147.0,147.0,True,True
471,471.0,471.0,702.0,702.0,['319 -319 -38 -17 25'],['319 -319 -38 -17 25'],231.0,231.0,True,True
472,472.0,472.0,591.0,591.0,['-38 -17 25 126 -125'],['-38 -17 25 126 -125'],119.0,119.0,True,True
473,473.0,473.0,609.0,609.0,['E3 -319 -38 64 -121 125 -126'],['E3 -319 -38 64 -121 125 -126'],136.0,136.0,True,True
474,479.0,479.0,620.0,620.0,['E4 E3 -319 -38 64'],['E4 E3 -319 -38 64'],141.0,141.0,True,True
475,475.0,475.0,590.0,590.0,['19 -19 -9 11 E4'],['19 -19 -9 11 E4'],115.0,115.0,True,True
476,492.0,492.0,623.0,623.0,['E4 E3 -319 319'],['E4 E3 -319 319'],131.0,131.0,True,True
477,477.0,477.0,584.0,584.0,['-64 38 313'],['-64 38 313'],107.0,107.0,True,True
